Tỉnh/Thành phố,Tên trạm,Tổng lượng mưa,Thời gian cập nhập
Quảng Ngãi,Măng Bút 2,11.2,2026-01-24 19:18:00
Quảng Ngãi,Măng Cành,3.8,2026-01-24 19:18:00
Quảng Ngãi,Nghĩa Thọ,0.2,2026-01-24 19:18:00
Quảng Ngãi,Nghĩa Trung,0.6,2026-01-24 19:18:00
Quảng Ngãi,Ngọc Réo,0.0,2026-01-24 19:18:00
Quảng Ngãi,Phổ Nhơn,0.0,2026-01-24 19:18:00
Quảng Ngãi,Phổ Phong,0.0,2026-01-24 19:18:00
Quảng Ngãi,Plei Kần,0.0,2026-01-24 19:18:00
Quảng Ngãi,Pờ Y,0.0,2026-01-24 19:18:00
Quảng Ngãi,Pờ Ê,17.8,2026-01-24 19:18:00
Quảng Ngãi,Rờ Kơi,0.0,2026-01-24 19:18:00
Quảng Ngãi,Sa Thầy,0.0,2026-01-24 19:18:00
Quảng Ngãi,Sơn Bua,5.4,2026-01-24 19:18:00
Quảng Ngãi,Sơn Cao,1.0,2026-01-24 19:18:00
Quảng Ngãi,Sơn Hải,2.0,2026-01-24 19:18:00
Quảng Ngãi,Sơn Kỳ,2.6,2026-01-24 19:18:00
Quảng Ngãi,Sơn Long,8.4,2026-01-24 19:18:00
Quảng Ngãi,Sơn Lập,3.4,2026-01-24 19:18:00
Quảng Ngãi,Sơn Mùa,5.8,2026-01-24 19:18:00
Quảng Ngãi,Sơn Nham,1.8,2026-01-24 19:18:00
Quảng Ngãi,Sơn Thành,1.8,2026-01-24 19:18:00
Quảng Ngãi,Sơn Trà,5.6,2026-01-24 19:18:00
Quảng Ngãi,Sơn Tân,7.8,2026-01-24 19:18:00
Quảng Ngãi,Thanh An,14.0,2026-01-24 19:18:00
Quảng Ngãi,"Thôn 9, Ia Tơi",0.0,2026-01-24 19:18:00
Quảng Ngãi,Thôn Kon Riêng - Đăk Choong (Đăk Glei),2.4,2026-01-24 19:18:00
Quảng Ngãi,Thị trấn Đắk Rve,0.2,2026-01-24 19:18:00
Quảng Ngãi,Trà Bùi,1.2,2026-01-24 19:18:00
Quảng Ngãi,Trà Hiệp,9.6,2026-01-24 19:18:00
Quảng Ngãi,Trà Nham,30.2,2026-01-24 19:18:00
Quảng Ngãi,Trà Phong,4.4,2026-01-24 19:18:00
Quảng Ngãi,Trà Phú,11.0,2026-01-24 19:18:00
Quảng Ngãi,Trà Thanh,0.0,2026-01-24 19:18:00
Quảng Ngãi,Trà Thủy,14.8,2026-01-24 19:18:00
Quảng Ngãi,Trà Tân,1.4,2026-01-24 19:18:00
Quảng Ngãi,Trà Tây 1,6.0,2026-01-24 19:18:00
Quảng Ngãi,Trà Tây 2,19.6,2026-01-24 19:18:00
Quảng Ngãi,Trà Xinh,5.6,2026-01-24 19:18:00
Quảng Ngãi,Tân Cảnh,0.2,2026-01-24 19:18:00
Quảng Ngãi,Tây Trà,4.2,2026-01-24 19:18:00
Quảng Ngãi,Tê Xăng,0.0,2026-01-24 19:18:00
Quảng Ngãi,Tịnh Thọ,0.2,2026-01-24 19:18:00
Quảng Ngãi,Tịnh Đông,0.2,2026-01-24 19:18:00
Quảng Ngãi,Văn phòng thường trực,0.0,2026-01-24 19:18:00
Quảng Ngãi,Xã Mường Hoong (Đăk Glei),0.0,2026-01-24 19:18:00
Quảng Ngãi,Xã Xốp (Đăk Glei),0.0,2026-01-24 19:18:00
Quảng Ngãi,phường Nghĩa Lộ,0.0,2026-01-24 19:18:00
Quảng Ngãi,phường Sa Huỳnh,0.0,2026-01-24 19:18:00
Quảng Ngãi,phường Đức Phổ,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Ba Dinh,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Ba Gia,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Ba Tô,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Ba Tơ,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Ba Vinh,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Ba Vì,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Ba Xa,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Ba Động,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Bình Chương,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Bình Minh,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Bờ Y,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Cà Đam,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Dục Nông,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Ia Tơi,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Ia Đal,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Khánh Cường,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Kon Plông,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Kon Đào,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Lân Phong,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Minh Long,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Mô Rai,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Măng Bút,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Măng Ri,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Măng Đen,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Mộ Đức,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Nguyễn Nghiêm,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Ngọc Linh,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Ngọk Réo,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Phước Giang,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Rờ Kơi,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Sa Bình,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Sa Thầy,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Sơn Hà,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Sơn Hạ,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Sơn Kỳ,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Sơn Linh,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Sơn Mai,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Sơn Thủy,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Sơn Tây,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Sơn Tây Hạ,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Sơn Tây Thượng,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Thanh Bồng,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Thiện Tín,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Thọ Phong,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Trà Bồng,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Trà Giang,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Trường Giang,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Tu Mơ Rông,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Tây Trà,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Tây Trà Bồng,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Tư Nghĩa,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Vạn Tường,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Xốp,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Đông Sơn,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Đông Trà Bồng,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Đăk Hà,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Đăk Kôi,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Đăk Long,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Đăk Pxi,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Đăk Pék,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Đăk Rve,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Đăk Rơ Wa,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Đăk Sao,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Đăk Tô,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Đăk Tờ Kan,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Đăk Ui,0.0,2026-01-24 19:18:00
Quảng Ngãi,xã Đặng Thùy Trâm,0.0,2026-01-24 19:18:00
Quảng Ngãi,Đăk Choong,0.2,2026-01-24 19:18:00
Quảng Ngãi,Đăk La,0.0,2026-01-24 19:18:00
Quảng Ngãi,Đăk Na,0.0,2026-01-24 19:18:00
Quảng Ngãi,Đăk Psi,0.0,2026-01-24 19:18:00
Quảng Ngãi,Đăk Rơ Ông,0.0,2026-01-24 19:18:00
Quảng Ngãi,Đăk Trăm,0.0,2026-01-24 19:18:00
Quảng Ngãi,Đăk Tơ Lung,0.0,2026-01-24 19:18:00
Quảng Ngãi,ĐăkLây,0.0,2026-01-24 19:18:00
Quảng Ngãi,Đầu mối HCN Diên Trường,0.0,2026-01-24 19:18:00
Quảng Ngãi,Đầu mối HCN Liệt Sơn,1.6,2026-01-24 19:18:00
Quảng Ngãi,Đầu mối HCN Núi Ngang,5.2,2026-01-24 19:18:00
Quảng Ngãi,Đập Thủy điện Pleikrông,0.0,2026-01-24 19:18:00
Quảng Ngãi,Đắk Ang,0.0,2026-01-24 19:18:00
Quảng Ngãi,Đắk Hà,0.0,2026-01-24 19:18:00
Quảng Ngãi,Đắk Kôi,0.0,2026-01-24 19:18:00
Quảng Ngãi,Đắk Long,0.0,2026-01-24 19:18:00
Quảng Ngãi,Đắk Pét,0.0,2026-01-24 19:18:00
Quảng Ngãi,Đắk Ui,0.0,2026-01-24 19:18:00
Quảng Ngãi,Đức Phong,0.0,2026-01-24 19:18:00
Quảng Ngãi,Đức Phú,0.2,2026-01-24 19:18:00
Bình Định,Bình Thuận,0.0,2026-01-24 19:18:00
Bình Định,Bồng Sơn,0.0,2026-01-24 19:18:00
Bình Định,Chi cục Thủy lợi,0.0,2026-01-24 19:18:00
Bình Định,Hà Văn Trên,0.0,2026-01-24 19:18:00
Bình Định,Hồ Cẩn Hậu,0.0,2026-01-24 19:18:00
Bình Định,Hồ Diêm Tiêu,0.0,2026-01-24 19:18:00
Bình Định,Hồ Hà Nhe,0.0,2026-01-24 19:18:00
Bình Định,Hồ Hòn Lập,0.0,2026-01-24 19:18:00
Bình Định,Hồ Hội Khánh,0.0,2026-01-24 19:18:00
Bình Định,Hồ Hội Sơn,0.0,2026-01-24 19:18:00
Bình Định,Hồ Long Mỹ,0.0,2026-01-24 19:18:00
Bình Định,Hồ Mỹ Thuận,0.0,2026-01-24 19:18:00
Bình Định,Hồ Núi Một,0.0,2026-01-24 19:18:00
Bình Định,Hồ Quang Hiển,0.0,2026-01-24 19:18:00
Bình Định,Hồ Thuận Ninh,0.0,2026-01-24 19:18:00
Bình Định,Hồ Thạch Khê,0.0,2026-01-24 19:18:00
Bình Định,Hồ Trong Thượng,0.0,2026-01-24 19:18:00
Bình Định,Hồ Vạn Hội,0.0,2026-01-24 19:18:00
Bình Định,Hồ Đá Mài,0.0,2026-01-24 19:18:00
Bình Định,Khu vực 7,0.0,2026-01-24 19:18:00
Bình Định,Làng Chồm,0.0,2026-01-24 19:18:00
Bình Định,Làng Cát,0.0,2026-01-24 19:18:00
Bình Định,Nghĩa Điền,0.0,2026-01-24 19:18:00
Bình Định,Nhơn Thọ,0.0,2026-01-24 19:18:00
Bình Định,Núi Bà Hỏa,0.0,2026-01-24 19:18:00
Bình Định,Thuận Phong,0.0,2026-01-24 19:18:00
Bình Định,Thị trấn Bình Dương,0.0,2026-01-24 19:18:00
Bình Định,Tây Thuận,0.0,2026-01-24 19:18:00
Bình Định,Tường Sơn,0.0,2026-01-24 19:18:00
Bình Định,Xã An Nghĩa,0.0,2026-01-24 19:18:00
Bình Định,Xã Bok-Tới,0.0,2026-01-24 19:18:00
Bình Định,Xã Canh Hòa,0.0,2026-01-24 19:18:00
Bình Định,Xã Cát Hanh,0.0,2026-01-24 19:18:00
Bình Định,Xã Cát Thành,0.0,2026-01-24 19:18:00
Bình Định,Xã Cát Tài,0.0,2026-01-24 19:18:00
Bình Định,Xã Cát Tân,0.0,2026-01-24 19:18:00
Bình Định,Xã Dak-Mang,0.0,2026-01-24 19:18:00
Bình Định,Xã Mỹ Thọ,0.0,2026-01-24 19:18:00
Bình Định,phường Bùi Thị Xuân,0.0,2026-01-24 19:18:00
Bình Định,phường Bồng Sơn,0.0,2026-01-24 19:18:00
Bình Định,phường Nguyễn Văn Cừ,0.0,2026-01-24 19:18:00
Bình Định,phường Đống Đa,0.0,2026-01-24 19:18:00
Bình Định,thị trấn Phú Phong,0.0,2026-01-24 19:18:00
Bình Định,xã An Trung,0.0,2026-01-24 19:18:00
Bình Định,xã Bình Thuận,0.0,2026-01-24 19:18:00
Bình Định,xã Bình Tân,0.0,2026-01-24 19:18:00
Bình Định,xã Canh Hiển,0.0,2026-01-24 19:18:00
Bình Định,xã Canh Liên,0.0,2026-01-24 19:18:00
Bình Định,xã Canh Thuận,0.0,2026-01-24 19:18:00
Bình Định,xã Canh Vinh,0.0,2026-01-24 19:18:00
Bình Định,xã Cát Hưng,0.0,2026-01-24 19:18:00
Bình Định,xã Cát Lâm,0.0,2026-01-24 19:18:00
Bình Định,xã Cát Sơn,0.0,2026-01-24 19:18:00
Bình Định,xã Cát Tường,0.0,2026-01-24 19:18:00
Bình Định,xã Hoài Sơn,0.0,2026-01-24 19:18:00
Bình Định,xã Mỹ Hòa,0.0,2026-01-24 19:18:00
Bình Định,xã Mỹ Trinh,0.0,2026-01-24 19:18:00
Bình Định,xã Nhơn Thọ,0.0,2026-01-24 19:18:00
Bình Định,xã Nhơn Tân,0.0,2026-01-24 19:18:00
Bình Định,xã Phước Mỹ,0.0,2026-01-24 19:18:00
Bình Định,xã Tây Giang,0.0,2026-01-24 19:18:00
Bình Định,xã Tây Phú,0.0,2026-01-24 19:18:00
Bình Định,xã Tây Thuận,0.0,2026-01-24 19:18:00
Bình Định,xã Vĩnh Hòa,0.0,2026-01-24 19:18:00
Bình Định,xã Vĩnh Thịnh,0.0,2026-01-24 19:18:00
Bình Định,xã Ân Nghĩa,0.0,2026-01-24 19:18:00
Bình Định,xã Ân Tín,0.0,2026-01-24 19:18:00
Bình Định,xã Ân Tường Đông,0.0,2026-01-24 19:18:00
Bình Định,xã Đak Mang,0.0,2026-01-24 19:18:00
Bình Định,Đập Hầm Hô,0.0,2026-01-24 19:18:00
Bình Định,Đập dâng Thò Đo,0.0,2026-01-24 19:18:00
Bình Định,Đập dâng Thượng Sơn,0.0,2026-01-24 19:18:00
Phú Yên,An Chấn,0.0,2026-01-24 19:19:00
Phú Yên,An Hải,0.0,2026-01-24 19:19:00
Phú Yên,An Lĩnh,0.0,2026-01-24 19:19:00
Phú Yên,An Mỹ,0.0,2026-01-24 19:19:00
Phú Yên,An Nghiệp,0.0,2026-01-24 19:19:00
Phú Yên,An Ninh Đông,0.0,2026-01-24 19:19:00
Phú Yên,An Xuân,0.0,2026-01-24 19:19:00
Phú Yên,Chí Thạnh,0.0,2026-01-24 19:19:00
Phú Yên,Cà Lúi,0.0,2026-01-24 19:19:00
Phú Yên,Diêm Trường,0.0,2026-01-24 19:19:00
Phú Yên,Ea Bar,0.0,2026-01-24 19:19:00
Phú Yên,Ea Ly,0.0,2026-01-24 19:19:00
Phú Yên,Hòa Hiệp Trung,0.0,2026-01-24 19:19:00
Phú Yên,Hòa Quang Bắc,0.0,2026-01-24 19:19:00
Phú Yên,Hòa Thắng,0.0,2026-01-24 19:19:00
Phú Yên,Hòa Thịnh,0.0,2026-01-24 19:19:00
Phú Yên,Hòa Trị,0.0,2026-01-24 19:19:00
Phú Yên,Hòa Tâm,0.0,2026-01-24 19:19:00
Phú Yên,Hòa Vinh,0.0,2026-01-24 19:19:00
Phú Yên,Hòa Xuân Nam,0.0,2026-01-24 19:19:00
Phú Yên,Hòa Xuân Đông,0.0,2026-01-24 19:19:00
Phú Yên,Krông Pa,0.0,2026-01-24 19:19:00
Phú Yên,Lãnh Cao,0.0,2026-01-24 19:19:00
Phú Yên,Lưu vực (Suối Công An) - HCN Suối Vực,0.0,2026-01-24 19:19:00
Phú Yên,Lưu vực (Thôn Thái Long) - HCN Đồng Tròn,0.0,2026-01-24 19:19:00
Phú Yên,Lưu vực (Thôn Tổng Binh) - HCN Phú Xuân,0.0,2026-01-24 19:19:00
Phú Yên,Lưu vực (Thôn Xuân Lộc) - HCN Đồng Tròn,0.0,2026-01-24 19:19:00
Phú Yên,Lưu vực (Xuân Quang 1) - HCN Phú Xuân,0.0,2026-01-24 19:19:00
Phú Yên,Phú Hòa,0.0,2026-01-24 19:19:00
Phú Yên,Phú Mỡ,0.0,2026-01-24 19:19:00
Phú Yên,Phú Mỡ 3,0.0,2026-01-24 19:19:00
Phú Yên,Phước Tân,0.0,2026-01-24 19:19:00
Phú Yên,Sơn Nguyên,0.0,2026-01-24 19:19:00
Phú Yên,Sơn Thành Tây,0.0,2026-01-24 19:19:00
Phú Yên,Sơn Thành Đông,0.0,2026-01-24 19:19:00
Phú Yên,Sơn Xuân,0.0,2026-01-24 19:19:00
Phú Yên,Sơn Định,0.0,2026-01-24 19:19:00
Phú Yên,TT Sông Hinh,0.0,2026-01-24 19:19:00
Phú Yên,VPTT BCH PCTT&TKCN Phú Yên,0.0,2026-01-24 19:19:00
Phú Yên,Xuân Bình,0.0,2026-01-24 19:19:00
Phú Yên,Xuân Lâm,0.0,2026-01-24 19:19:00
Phú Yên,Xuân Lãnh,0.0,2026-01-24 19:19:00
Phú Yên,Xuân Lộc,0.0,2026-01-24 19:19:00
Phú Yên,Xuân Phước,0.0,2026-01-24 19:19:00
Phú Yên,Xuân Sơn,0.0,2026-01-24 19:19:00
Phú Yên,Xuân Thịnh,0.0,2026-01-24 19:19:00
Phú Yên,Xuân Thọ 2,0.0,2026-01-24 19:19:00
Phú Yên,phường 7,0.0,2026-01-24 19:19:00
Phú Yên,phường Hòa Hiệp Trung,0.0,2026-01-24 19:19:00
Phú Yên,phường Hòa Vinh,0.0,2026-01-24 19:19:00
Phú Yên,thị trấn Phú Hòa,0.0,2026-01-24 19:19:00
Phú Yên,xã An Chấn,0.0,2026-01-24 19:19:00
Phú Yên,xã An Hải,0.0,2026-01-24 19:19:00
Phú Yên,xã An Lĩnh,0.0,2026-01-24 19:19:00
Phú Yên,xã An Mỹ,0.0,2026-01-24 19:19:00
Phú Yên,xã An Nghiệp,0.0,2026-01-24 19:19:00
Phú Yên,xã An Ninh Đông,0.0,2026-01-24 19:19:00
Phú Yên,xã An Xuân,0.0,2026-01-24 19:19:00
Phú Yên,xã Chí Thạnh,0.0,2026-01-24 19:19:00
Phú Yên,xã Cà Lúi,0.0,2026-01-24 19:19:00
Phú Yên,xã Ea Bar,0.0,2026-01-24 19:19:00
Phú Yên,xã Ea Ly,0.0,2026-01-24 19:19:00
Phú Yên,xã Hòa Quang Bắc,0.0,2026-01-24 19:19:00
Phú Yên,xã Hòa Thắng,0.0,2026-01-24 19:19:00
Phú Yên,xã Hòa Thịnh,0.0,2026-01-24 19:19:00
Phú Yên,xã Hòa Trị,0.0,2026-01-24 19:19:00
Phú Yên,xã Hòa Tâm,0.0,2026-01-24 19:19:00
Phú Yên,xã Hòa Xuân Nam,0.0,2026-01-24 19:19:00
Phú Yên,xã Hòa Xuân Đông,0.0,2026-01-24 19:19:00
Phú Yên,xã Krông Pa,0.0,2026-01-24 19:19:00
Phú Yên,xã Phú Mỡ,0.0,2026-01-24 19:19:00
Phú Yên,xã Phước Tân,0.0,2026-01-24 19:19:00
Phú Yên,xã Suối Bạc,0.0,2026-01-24 19:19:00
Phú Yên,xã Sơn Hà,0.0,2026-01-24 19:19:00
Phú Yên,xã Sơn Hội,0.0,2026-01-24 19:19:00
Phú Yên,xã Sơn Nguyên,0.0,2026-01-24 19:19:00
Phú Yên,xã Sơn Thành Tây,0.0,2026-01-24 19:19:00
Phú Yên,xã Sơn Thành Đông,0.0,2026-01-24 19:19:00
Phú Yên,xã Sơn Xuân,0.0,2026-01-24 19:19:00
Phú Yên,xã Sơn Định,0.0,2026-01-24 19:19:00
Phú Yên,xã Xuân Bình,0.0,2026-01-24 19:19:00
Phú Yên,xã Xuân Lâm,0.0,2026-01-24 19:19:00
Phú Yên,xã Xuân Lãnh,0.0,2026-01-24 19:19:00
Phú Yên,xã Xuân Lôc,0.0,2026-01-24 19:19:00
Phú Yên,xã Xuân Lộc,0.0,2026-01-24 19:19:00
Phú Yên,xã Xuân Phước,0.0,2026-01-24 19:19:00
Phú Yên,xã Xuân Quang 1,0.0,2026-01-24 19:19:00
Phú Yên,xã Xuân Thịnh,0.0,2026-01-24 19:19:00
Phú Yên,xã Xuân Thọ 2,0.0,2026-01-24 19:19:00
Phú Yên,Đập - HCN Phú Xuân,0.0,2026-01-24 19:19:00
Phú Yên,Đập - HCN Suối Vực,0.0,2026-01-24 19:19:00
Phú Yên,Đập - HCN Đồng Tròn,0.0,2026-01-24 19:19:00
Khánh Hòa,BQL rừng Savin,0.0,2026-01-24 19:19:00
Khánh Hòa,Ba Ngòi,0.0,2026-01-24 19:19:00
Khánh Hòa,Cam Phước Tây,0.0,2026-01-24 19:19:00
Khánh Hòa,Cam Thịnh Đông,0.0,2026-01-24 19:19:00
Khánh Hòa,Diên Điền,0.0,2026-01-24 19:19:00
Khánh Hòa,Hòa Sơn 4,0.0,2026-01-24 19:19:00
Khánh Hòa,Hòn Khói,0.0,2026-01-24 19:19:00
Khánh Hòa,"Hồ Am Chúa, Lưu vực",0.0,2026-01-24 19:19:00
Khánh Hòa,"Hồ Am Chúa, Đập đầu mối",0.0,2026-01-24 19:19:00
Khánh Hòa,"Hồ Cam Ranh, lưu vực",0.0,2026-01-24 19:19:00
Khánh Hòa,"Hồ Cam Ranh, Đập đầu mối",0.0,2026-01-24 19:19:00
Khánh Hòa,"Hồ Hoa Sơn, Lưu vực Suối Sung",0.0,2026-01-24 19:19:00
Khánh Hòa,"Hồ Hoa Sơn, lưu vực Đá Trải",0.0,2026-01-24 19:19:00
Khánh Hòa,"Hồ Hoa Sơn, lưu vực Đập Kiều",0.0,2026-01-24 19:19:00
Khánh Hòa,"Hồ Hoa Sơn, Đập đầu mối",0.0,2026-01-24 19:19:00
Khánh Hòa,"Hồ Suối Dầu, Núi Tam Đầu",0.0,2026-01-24 19:19:00
Khánh Hòa,"Hồ Suối Dầu, lưu vực Đỉnh Hòn Bà",0.4,2026-01-24 19:19:00
Khánh Hòa,"Hồ Suối Dầu, Đập đầu mối",0.0,2026-01-24 19:19:00
Khánh Hòa,"Hồ Suối Hành, lưu vực Măng Dai",0.0,2026-01-24 19:19:00
Khánh Hòa,"Hồ Suối Hành, lưu vực Măng Hạnh",0.0,2026-01-24 19:19:00
Khánh Hòa,"Hồ Suối Hành, Đập đầu mối",0.0,2026-01-24 19:19:00
Khánh Hòa,"Hồ Tà Rục, lưu vực Suối Tà Nĩa",0.0,2026-01-24 19:19:00
Khánh Hòa,"Hồ Tà Rục, lưu vực Suối Tà Rục",0.0,2026-01-24 19:19:00
Khánh Hòa,"Hồ Tà Rục, Đập đầu mối",0.0,2026-01-24 19:19:00
Khánh Hòa,"Hồ Đá Bàn, lưu vực Hố Dài",0.0,2026-01-24 19:19:00
Khánh Hòa,"Hồ Đá Bàn, lưu vực Suối Dứa",0.0,2026-01-24 19:19:00
Khánh Hòa,"Hồ Đá Bàn, lưu vực Suối Trình",0.0,2026-01-24 19:19:00
Khánh Hòa,"Hồ Đá Bàn, Đập đầu mối",0.0,2026-01-24 19:19:00
Khánh Hòa,"Hồ Đá Đen, lưu vực",0.0,2026-01-24 19:19:00
Khánh Hòa,"Hồ Đá Đen, Đập đầu mối",0.0,2026-01-24 19:19:00
Khánh Hòa,KTHV Trường Sa,4.6,2026-01-24 19:19:00
Khánh Hòa,Khánh Nam,0.0,2026-01-24 19:19:00
Khánh Hòa,Khánh Đông,0.0,2026-01-24 19:19:00
Khánh Hòa,Lợi Hải,0.0,2026-01-24 19:19:00
Khánh Hòa,Ma Nới 3,0.0,2026-01-24 19:19:00
Khánh Hòa,Mỹ Sơn 2,0.0,2026-01-24 19:19:00
Khánh Hòa,Nhơn Hải,0.0,2026-01-24 19:19:00
Khánh Hòa,Ninh Hải,0.0,2026-01-24 19:19:00
Khánh Hòa,Ninh Lộc,0.0,2026-01-24 19:19:00
Khánh Hòa,Ninh Sim,0.0,2026-01-24 19:19:00
Khánh Hòa,Ninh Tây 4,0.0,2026-01-24 19:19:00
Khánh Hòa,Phan Rang 1,0.0,2026-01-24 19:19:00
Khánh Hòa,Phước Chiến,0.0,2026-01-24 19:19:00
Khánh Hòa,Phước Hoà,0.0,2026-01-24 19:19:00
Khánh Hòa,Phước Hải,0.0,2026-01-24 19:19:00
Khánh Hòa,Phước Kháng,0.0,2026-01-24 19:19:00
Khánh Hòa,Phước Nam,0.0,2026-01-24 19:19:00
Khánh Hòa,Phước Thành,0.0,2026-01-24 19:19:00
Khánh Hòa,Phước Thắng,0.0,2026-01-24 19:19:00
Khánh Hòa,Phước Trung,0.0,2026-01-24 19:19:00
Khánh Hòa,Phước Vinh,0.0,2026-01-24 19:19:00
Khánh Hòa,Phượng Hoàng,0.0,2026-01-24 19:19:00
Khánh Hòa,S.Pha Km72,0.0,2026-01-24 19:19:00
Khánh Hòa,Sông Cầu,0.0,2026-01-24 19:19:00
Khánh Hòa,Sơn Hiệp,0.0,2026-01-24 19:19:00
Khánh Hòa,Thành Sơn 3,0.0,2026-01-24 19:19:00
Khánh Hòa,Thủy điện Đa Nhim,0.0,2026-01-24 19:19:00
Khánh Hòa,Vĩnh Hải,0.0,2026-01-24 19:19:00
Khánh Hòa,Vạn Phú,0.0,2026-01-24 19:19:00
Khánh Hòa,Xuân Hải,0.0,2026-01-24 19:19:00
Khánh Hòa,phường Ba Ngòi,0.0,2026-01-24 19:19:00
Khánh Hòa,phường Bảo An,0.0,2026-01-24 19:19:00
Khánh Hòa,phường Ninh Chử,0.0,2026-01-24 19:19:00
Khánh Hòa,xã Anh Dũng,0.0,2026-01-24 19:19:00
Khánh Hòa,xã Bác Ái,0.0,2026-01-24 19:19:00
Khánh Hòa,xã Bác Ái Tây,0.0,2026-01-24 19:19:00
Khánh Hòa,xã Bác Ái Đông,0.0,2026-01-24 19:19:00
Khánh Hòa,xã Bắc Khánh Vĩnh,0.0,2026-01-24 19:19:00
Khánh Hòa,xã Bắc Ninh Hòa,0.0,2026-01-24 19:19:00
Khánh Hòa,xã Cam An,0.0,2026-01-24 19:19:00
Khánh Hòa,xã Cam Hiệp,0.0,2026-01-24 19:19:00
Khánh Hòa,xã Công Hải,0.0,2026-01-24 19:19:00
Khánh Hòa,xã Diên Điền,0.0,2026-01-24 19:19:00
Khánh Hòa,xã Khánh Sơn,0.0,2026-01-24 19:19:00
Khánh Hòa,xã Khánh Vĩnh,0.0,2026-01-24 19:19:00
Khánh Hòa,xã Lâm Sơn,0.0,2026-01-24 19:19:00
Khánh Hòa,xã Mỹ Sơn,0.0,2026-01-24 19:19:00
Khánh Hòa,xã Nam Cam Ranh,0.0,2026-01-24 19:19:00
Khánh Hòa,xã Nam Ninh Hòa,0.0,2026-01-24 19:19:00
Khánh Hòa,xã Ninh Phước,0.0,2026-01-24 19:19:00
Khánh Hòa,xã Phước Hậu,0.0,2026-01-24 19:19:00
